# UFO sightings reported to the National UFO Reporting Center 
# http://www.nuforc.org/webreports
# date range: 1990-01-01 to 1999-12-31
# NOTE: Data is largely unsanitized!
#
dtime,city,state,ufoshape
1998-02-09 21:10:00,Grayland,WA,light
1998-02-09 04:00:00,Holland,MI,light
1998-02-09 00:15:00,Austin,TX,Circle
1998-02-08 19:20:00,Moundsville,WV,Light
1998-02-07 22:23:00,Paraparaumu (Kapiti Island) (New Zealand),,Cylinder
1998-02-07 11:00:00,Twenty Nine Palms,CA,Other
1998-02-06 19:06:00,Webster,TX,Light
1998-02-06 19:00:00,Emporia,KS,Light
1998-02-06 02:45:00,Graham,WA,Light
1998-02-06 00:00:00,Worcester,MA,Fireball
1998-02-05 20:30:00,Gratis,OH,Triangle
1998-02-05 07:11:00,Hart,MI,Fireball
1998-02-05 00:45:00,Memphis,TN,Triangle
1998-02-04 21:00:00,Whananaki (New Zealand),,Light
1998-02-04 03:00:00,Paraparaumu (New Zealand),,Other
1998-02-03 18:50:00,Portage,MI,Sphere
1998-02-03 02:45:00,Apache Junction (southeast of),AZ,Other
1998-02-02 22:23:00,Aurora,CO,Light
1998-02-02 19:00:00,Fort Cambell (25 or 30 mi. nw),KY,Light
1998-02-01 15:00:00,East Los Angeles,CA,Triangle
1998-02-01 01:00:00,Newbury Park,CA,Chevron
1998-02-01 00:30:00,Four Corners,NM,Other
1998-01-31 20:00:00,Shirley,NY,Disk
1998-01-31 18:00:00,"Arecibo (just S of, Rural central PR)",PR,Disk
1998-01-30 21:05:00,Monroe City (3 miles East of),MO,Fireball
1998-01-30 20:00:00,Sedona (5 miles w. of),AZ,Light
1998-01-30 18:50:00,Dallas,TX,Light
1998-01-29 21:15:00,Scranton,KS,Fireball
1998-01-29 19:30:00,Swadlincote Nr Burton upon Trent (UK/England),,Triangle
1998-01-29 14:00:00,Coventry,RI,Disk
1998-01-28 22:00:00,Alberton,MT,Oval
1998-01-28 21:00:00,Akure (Nigeria),,Disk
1998-01-27 21:50:00,Anaheim Hills,CA,Light
1998-01-27 21:23:00,Miami,FL,Light
1998-01-27 20:20:00,Woodinville (North East),WA,Sphere
1998-01-27 19:30:00,Woodland (6 miles from town),WA,Triangle
1998-01-27 19:30:00,Schuyler County,IL,Unknown
1998-01-27 17:00:00,"Las Cruces (on Interstate 10,west of)",NM,Disk
1998-01-26 21:00:00,Las Vegas,NV,Sphere
1998-01-26 20:45:00,Bartelso (outside of),IL,Oval
1998-01-26 16:50:00,Coconut Creek,FL,Circle
1998-01-25 20:30:00,Ripley,MS,Light
1998-01-24 21:28:00,Cape Coral,FL,Diamond
1998-01-24 18:25:00,Orange Park (outside Jacksonville),FL,Unknown
1998-01-24 15:30:00,Tucson,AZ,Light
1998-01-24 15:20:00,Leander,TX,Cylinder
1998-01-24 09:30:00,San Bernardino,CA,Sphere
1998-01-24 05:45:00,Kaneohe,HI,Triangle
1998-01-23 21:00:00,Alberton,MT,Circle
1998-01-23 18:05:00,Holstein/Heartwell (In country between),NE,Triangle
1998-01-21 22:00:00,Goldsboro (north of),NC,Formation
1998-01-21 20:42:00,"Bradford, West Yorkshire (UK/England)",,Oval
1998-01-19 06:50:00,Tucson,AZ,Other
1998-01-18 19:30:00,La Grande,OR,Circle
1998-01-17 16:30:00,Krum,TX,Unknown
1998-01-16 17:00:00,Columbia (near Ft. Jackson),SC,Cone
1998-01-15 23:00:00,,CT,Cylinder
1998-01-15 20:30:00,Fargo,ND,Fireball
1998-01-15 19:00:00,Grants Pass,OR,Triangle
1998-01-15 13:00:00,Alaska (remote),AK,Disk
1998-01-15 05:30:00,Daytona Beach,FL,Light
1998-01-15 05:00:00,Lake City,CO,Light
1998-01-15 01:00:00,New York City (Manhattan),NY,Formation
1998-01-15 01:00:00,Neshanic Station,NJ,Light
1998-01-14 21:00:00,Litchfield Park,AZ,Triangle
1998-01-13 21:00:00,New Washington,OH,Unknown
1998-01-13 20:40:00,Goodyear,AZ,Light
1998-01-13 01:00:00,Minot,ND,Fireball
1998-01-12 21:30:00,Richmond (Canada),QC,Light
1998-01-11 20:10:00,Rachel,NV,Disk
1998-01-11 06:55:00,Middletown,NJ,Fireball
1998-01-11 06:55:00,Cape May,NJ,Light
1998-01-11 00:10:00,"Colorado Springs (north of, on I-25)",CO,Fireball
1998-01-10 22:24:00,Lowell,IN,
1998-01-10 22:10:00,Saginaw,MI,Light
1998-01-10 18:00:00,London (UK/England),,Circle
1998-01-10 17:00:00,Bremerton (over),WA,Light
1998-01-10 10:00:00,Beals,ME,Circle
1998-01-09 20:00:00,Cape Coral,FL,Light
1998-01-09 18:30:00,Pottstown,PA,Triangle
1998-01-08 22:38:00,Fairbanks,AK,Oval
1998-01-08 22:00:00,"Poole, Dorset (UK/England)",,Fireball
1998-01-08 20:00:00,Chico,CA,Oval
1998-01-08 20:00:00,"Satellite Point (near, midway between Orlando & Boca)",FL,Changing
1998-01-08 17:00:00,Petoskey,MI,Light
1998-01-07 23:30:00,New York City (Brooklyn),NY,Diamond
1998-01-07 16:10:00,Renton,WA,Sphere
1998-01-06 18:00:00,Camarillo,CA,Other
1998-01-06 01:00:00,Trenton (Canada),ON,Circle
1998-01-05 20:00:00,Hudson,NY,Triangle
1998-01-05 16:15:00,Phelan,CA,Other
1998-01-05 15:50:00,Highland,CA,Other
1998-01-04 23:45:00,Nashville,TN,Circle
1998-01-03 23:30:00,"Keysborough (VIC, Australia)",,Light
1998-01-03 02:30:00,"I-90 (westbound, just before the mountains)",WA,Sphere
1998-01-01 23:00:00,Milwaukee/West Allis/West Milwaukee,WI,Changing
1998-01-01 20:30:00,Coxsacke,NY,Light
1998-01-01 20:00:00,Graniteville,SC,Disk
1998-01-01 13:00:00,Cannon AFB,NM,Diamond
1998-01-01 13:00:00,Baton Rouge,LA,Circle
1998-01-01 12:58:00,St. Louis,MO,Flash
1998-01-01 07:30:00,Pittsburgh,PA,Formation
1998-01-01 06:00:00,Hoboken,NJ,Disk
1998-01-01 04:00:00,Huelo,HI,Light
1998-01-01 02:00:00,Elizabethtown,IL,Triangle
1998-01-01 01:42:00,Allentown,PA,Light
1998-01-01 00:58:00,St. Louis,MO,Flash
1997-12-31 21:05:00,Puerto Nuevo (Puerto Rico),PR,Cross
1997-12-31 20:30:00,Manassas,VA,Formation
1997-12-31 20:30:00,Warren,OH,Other
1997-12-31 19:30:00,Crystal Beach,TX,Circle
1997-12-31 17:45:00,Gulfport,MS,Triangle
1997-12-31 17:45:00,Gulfport,MS,Triangle
1997-12-30 19:30:00,Milton (north of),FL,Triangle
1997-12-30 17:40:00,Victorville (east of),CA,Circle
1997-12-27 20:00:00,Spokane,WA,Light
1997-12-26 22:30:00,Dale City (Interstate 95),VA,Triangle
1997-12-26 21:35:00,Bonham,TX,Unknown
1997-12-26 20:00:00,Primrose,GA,Light
1997-12-25 09:00:00,Los Angeles (Eagle Rock),CA,Disk
1997-12-25 02:00:00,Charlotte,NC,Light
1997-12-24 20:08:00,Watford (UK/England),,Circle
1997-12-24 10:05:00,Phuket (Thailand),,Formation
1997-12-23 20:00:00,East Woodstock,CT,Oval
1997-12-23 20:00:00,Brewster,MA,Unknown
1997-12-22 22:27:00,Costa Rica,,Disk
1997-12-21 05:25:00,Harrisonburg,VA,Light
1997-12-20 23:00:00,Las Vegas,NV,Disk
1997-12-20 22:00:00,Prescott (North of),AZ,Sphere
1997-12-20 02:24:00,San Jose,CA,Triangle
1997-12-18 22:50:00,Oxnard,CA,Cigar
1997-12-17 11:45:00,Colchester,VT,Light
1997-12-17 11:45:00,Burlington,VT,Diamond
1997-12-17 00:20:00,West Hollywood,CA,Unknown
1997-12-17 00:15:00,Ocala,FL,Fireball
1997-12-16 23:23:00,North San Diego,CA,Fireball
1997-12-16 19:55:00,Allison Park,PA,Hexagon
1997-12-16 18:30:00,Baltimore,MD,Triangle
1997-12-16 02:30:00,Tarzana (San Fernando Valley),CA,Triangle
1997-12-15 23:35:00,Marlette,MI,Circle
1997-12-15 22:30:00,Gardiner,ME,Disk
1997-12-15 22:00:00,Scranton,PA,Circle
1997-12-15 22:00:00,Iola,IL,Fireball
1997-12-15 20:00:00,Salida,CA,Light
1997-12-15 03:30:00,Naperville,IL,Disk
1997-12-15 01:00:00,Thief River Falls,MN,Disk
1997-12-14 23:30:00,Prescott Valley,AZ,Other
1997-12-14 20:30:00,Aurora,CO,Unknown
1997-12-14 06:45:00,Auburn,IN,Sphere
1997-12-12 02:03:00,Lubbock,TX,Other
1997-12-11 21:27:00,Kinaid,IL,Triangle
1997-12-11 19:15:00,Seattle,WA,Light
1997-12-10 21:30:00,Williamsburg,OH,Diamond
1997-12-10 20:00:00,Fort Ann,NY,Other
1997-12-10 19:00:00,"Walsall, West Midlands (UK/England)",,Unknown
1997-12-10 10:00:00,Australia,,Triangle
1997-12-10 01:30:00,Oakland,CA,Triangle
1997-12-09 18:00:00,Reno,NV,Circle
1997-12-09 17:55:00,Reno,NV,Light
1997-12-09 17:30:00,Reno,NV,Light
1997-12-09 17:00:00,Reno,NV,Light
1997-12-09 08:30:00,"Kent (Auburn, Over S. King Co. Valley)",WA,Circle
1997-12-08 19:40:00,East Wenatchee,WA,Light
1997-12-08 00:00:00,Wenatchee,WA,Light
1997-12-07 20:16:00,Mount Pleasant,SC,Unknown
1997-12-07 03:00:00,Ashland (right over Highway 63),MO,Triangle
1997-12-06 01:45:00,Birkenhead (UK/England),,Other
1997-12-05 22:00:00,Ferndale,WA,Unknown
1997-12-05 18:00:00,Salton Sea (Over),CA,Disk
1997-12-05 03:00:00,Clearwater Beach,FL,Oval
1997-12-05 02:32:00,"Guarenas, Miranda (Venezuela)",,Fireball
1997-12-02 20:30:00,Birch Run,MI,Chevron
1997-12-02 20:00:00,Birch Run,MI,Disk
1997-12-01 23:30:00,Paramus (souh of),NJ,Fireball
1997-12-01 22:00:00,Greentown,IN,Cigar
1997-12-01 21:45:00,San Jose,CA,Triangle
1997-12-01 21:15:00,Santa Cruz,CA,Triangle
1997-12-01 12:00:00,San Francisco (Observed from),CA,Other
1997-12-01 03:30:00,Naperville,IL,Oval
1997-12-01 00:00:00,Warwick,RI,Circle
1997-11-30 22:15:00,Cardinal (Canada),ON,Cone
1997-11-30 18:00:00,Sacramento,CA,Flare
1997-11-30 02:00:00,LeMars (IA)/Denver (CO) (uncertain; traveling from),NE,Light
1997-11-29 20:00:00,Gorman (60 miles north of Los Angeles),CA,Light
1997-11-29 18:15:00,Orcas Island,WA,Light
1997-11-28 19:30:00,Lake Geneva,WI,Fireball
1997-11-28 00:45:00,St. Paul,MN,Fireball
1997-11-27 19:30:00,Northampton,MA,Other
1997-11-27 18:20:00,,OH,Cylinder
1997-11-26 22:30:00,Campbelltown (Australia),,Other
1997-11-25 22:21:00,I-95 (outside the Maine state border,NH,Crescent
1997-11-25 00:30:00,El Dorado,AR,Other
1997-11-24 22:55:00,Palm Harbor,FL,Triangle
1997-11-24 02:00:00,Salisbury,MD,Oval
1997-11-24 02:00:00,Salisbury,MD,Oval
1997-11-23 23:00:00,Abbotsford (Canada),BC,Chevron
1997-11-23 21:32:00,Wichita Falls (Sheppard AFB),TX,Light
1997-11-23 05:50:00,Albuquerque,NM,Fireball
1997-11-22 20:45:00,Palo,MI,Triangle
1997-11-22 17:30:00,Albuquerque,NM,Other
1997-11-22 16:15:00,Petoskey,MI,Egg
1997-11-22 06:00:00,Flagstaff,AZ,other
1997-11-21 20:00:00,Fremont,MI,Circle
1997-11-21 17:00:00,North Kingstown,RI,Triangle
1997-11-21 12:00:00,Plattsmouth,NE,Circle
1997-11-20 23:00:00,Cedar River,MI,Fireball
1997-11-20 19:30:00,Inazawa (Japan),,Triangle
1997-11-20 19:00:00,"Melbourne (VIC, Australia)",,Cone
1997-11-20 18:00:00,Rock Hill,NY,Triangle
1997-11-20 05:29:00,Frostbite Falls,MO,Disk
1997-11-20 02:00:00,Chicago,IL,Other
1997-11-20 01:00:00,Springfield (25 miles northeast of),MO,Oval
1997-11-18 19:30:00,Malta (60 miles south of),MT,Rectangle
1997-11-18 02:00:00,Scott AFB (outside of),IL,Light
1997-11-17 20:45:00,Greenfield,MA,
1997-11-17 05:30:00,Bracketville,TX,Cigar
1997-11-17 03:00:00,Clearwater Beach,FL,Oval
1997-11-17 03:00:00,Wasilla,AK,Triangle
1997-11-17 02:00:00,Sioux Falls,SD,other
1997-11-15 23:30:00,Pompano Beach,FL,Sphere
1997-11-15 23:00:00,Chester,NJ,Circle
1997-11-15 23:00:00,Chester,NJ,Circle
1997-11-15 22:00:00,Eureka,CA,Triangle
1997-11-15 21:30:00,Varysburg,NY,Triangle
1997-11-15 21:00:00,Tennessee (on highway),TN,Sphere
1997-11-15 21:00:00,Tamaqua,PA,Light
1997-11-15 19:00:00,Northampton (UK/England),,Unknown
1997-11-15 18:45:00,West Palm Beach,FL,Other
1997-11-15 18:30:00,Hubbard,OH,Triangle
1997-11-15 04:00:00,Lockport,NY,Sphere
1997-11-15 03:50:00,Reno,NV,Triangle
1997-11-15 02:30:00,Longview,WA,Other
1997-11-15 00:35:00,Tucson,AZ,Other
1997-11-14 23:15:00,Redondo Beach,CA,Fireball
1997-11-14 22:25:00,Bellingham,WA,Formation
1997-11-14 22:00:00,Stevens Pass,WA,Disk
1997-11-14 21:30:00,Corbett,OR,Formation
1997-11-14 21:30:00,Olympia,WA,Fireball
1997-11-14 21:30:00,Olympia (East of),WA,Formation
1997-11-14 21:15:00,Renton,WA,Formation
1997-11-14 21:15:00,Freeland (Whidbey Island),WA,Formation
1997-11-14 21:15:00,McMinnville,OR,Formation
1997-11-14 21:15:00,Snoqualmie,WA,Formation
1997-11-14 21:15:00,Burnaby (Canada),BC,Delta
1997-11-14 21:12:00,Centralia,WA,Sphere
1997-11-14 21:11:00,Burlington,WA,Formation
1997-11-14 21:11:00,Renton,WA,Formation
1997-11-14 21:10:00,Snohomish,WA,Formation
1997-11-14 21:10:00,Issaquah,WA,Other
1997-11-14 21:10:00,Mukilteo,WA,Formation
1997-11-14 21:10:00,Winthrop,WA,Fireball
1997-11-14 21:09:00,Tonasket (14 miles east of),WA,Formation
1997-11-14 21:05:00,Edmonds,WA,Formation
1997-11-14 21:00:00,Gig Harbor,WA,Formation
1997-11-14 21:00:00,West Seattle,WA,Formation
1997-11-14 21:00:00,Noblesville,IN,Fireball
1997-11-14 21:00:00,Olympia,WA,Formation
1997-11-14 21:00:00,Mt. Vernon,WA,Circle
1997-11-14 21:00:00,Seattle,WA,Formation
1997-11-14 21:00:00,North Camano Island - Buena Vista area- above Utsalady Bay,WA,Formation
1997-11-14 21:00:00,Poulsbo,WA,Formation
1997-11-14 21:00:00,Kenmore,WA,Rectangle
1997-11-14 20:00:00,Lynnwood,WA,Oval
1997-11-14 19:55:00,Oakland,CA,Disk
1997-11-14 19:30:00,Oroville,WA,Triangle
1997-11-14 18:35:00,Dallas/Ft. Worth (Approaching),TX,Formation
1997-11-14 17:34:00,Palo,MI,Triangle
1997-11-14 17:00:00,Portland,OR,Formation
1997-11-14 16:00:00,Birch Bay,WA,Other
1997-11-14 00:00:00,Alaska Airlines/Sea-Tac to Anchorage (Canada),BC,Formation
1997-11-13 21:15:00,Trenton (just outside),NJ,Light
1997-11-13 01:45:00,Corvallis,OR,Light
1997-11-12 17:30:00,Seattle,WA,Light
1997-11-12 16:30:00,Divide,CO,Light
1997-11-12 00:03:00,Sodus,NY,Cigar
1997-11-11 21:00:00,Enumclaw (outside of),WA,Chevron
1997-11-11 05:30:00,Columbus,OH,Cylinder
1997-11-11 01:00:00,O'Fallon,MO,Triangle
1997-11-10 23:00:00,Santee,CA,Light
1997-11-10 21:45:00,Hurricane,WV,Circle
1997-11-10 20:00:00,Orem,UT,Triangle
1997-11-10 18:50:00,Boyertown,PA,light
1997-11-09 22:41:00,Lyons,CO,Unknown
1997-11-09 21:00:00,Perkinston,MS,Cigar
1997-11-09 06:15:00,"Newport (coast range, east of)",OR,Formation
1997-11-08 19:30:00,Louisville,KY,Changing
1997-11-08 18:20:00,Saugus,CA,other
1997-11-07 18:45:00,Austin,TX,
1997-11-07 18:30:00,Austin,TX,Light
1997-11-06 19:00:00,Kentwood,MI,Other
1997-11-04 20:45:00,Seattle,WA,Light
1997-11-02 00:00:00,Houston,TX,Light
1997-11-02 22:20:00,Broken Hill (Australia),,Light
1997-11-02 18:50:00,Green Bay,WI,light
1997-11-02 02:20:00,Lyons,CO,Unknown
1997-11-01 23:00:00,"Hua Hin, Prachuap Kirikan (Thailand) (Near)",,Rectangle
1997-11-01 22:00:00,New York City (Bronx),NY,Light
1997-11-01 22:00:00,Aguas Claras (Costa Rica),,Disk
1997-11-01 22:00:00,Los Angeles (just outside),CA,Light
1997-11-01 21:35:00,Carson,CA,Formation
1997-11-01 18:50:00,Doniphan,MO,Fireball
1997-11-01 18:30:00,Sartoga,CA,Other
1997-11-01 06:00:00,Newton,GA,Light
1997-11-01 03:00:00,Bridgewater,MA,Triangle
1997-11-01 01:30:00,East Troy,WI,Unknown
1997-10-31 22:18:00,Santa Ana,CA,Light
1997-10-31 10:00:00,El Paso,TX,Other
1997-10-31 00:00:00,Nocona,TX,Sphere
1997-10-30 07:30:00,Pittsburgh,PA,Disk
1997-10-29 19:00:00,Childress (approx 20 miles north of,TX,Light
1997-10-29 19:00:00,Childress (North of),TX,Sphere
1997-10-29 16:30:00,Glen Alpine,NC,Light
1997-10-28 20:15:00,Jackson Center,OH,light
1997-10-28 18:45:00,Willow Springs,MO,Triangle
1997-10-28 18:05:00,Sacramento,CA,light
1997-10-27 21:42:00,Funafuti (Tuvalu),,Unknown
1997-10-27 19:30:00,Stoke-on-Trent (UK/England),,Cylinder
1997-10-26 22:00:00,Charlotte,NC,Triangle
1997-10-25 22:00:00,"St. Thomas, (U. S. Virgin Islands)",VI,Light
1997-10-25 21:45:00,Minneapolis,MN,triangle
1997-10-24 22:05:00,Santa Rosa,CA,circle
1997-10-24 20:42:00,Fairfield,CA,Sphere
1997-10-24 18:00:00,Houston,TX,triangle
1997-10-24 15:00:00,Musquodoboit Harbour (Canada),NS,Other
1997-10-24 06:30:00,Blountville,TN,circle
1997-10-24 00:00:00,Norfolk,VA,circle
1997-10-23 22:30:00,Weehawken,NJ,other
1997-10-23 21:00:00,Orlando,FL,Other
1997-10-23 16:30:00,Billings,MT,cylinder
1997-10-22 15:00:00,Milford,CA,Disk
1997-10-21 22:00:00,Bluff,UT,Light
1997-10-21 18:45:00,Norristown,PA,Circle
1997-10-20 22:00:00,Grimsby (UK/England),,Egg
1997-10-20 20:00:00,Round Rock,TX,Diamond
1997-10-20 19:30:00,"South of Kalamath Falls,",OR,Formation
1997-10-20 08:45:00,Gig Harbor,WA,Light
1997-10-20 00:00:00,Rome/Armuchee (between),GA,light
1997-10-19 20:45:00,Abilene,TX,Unknown
1997-10-19 02:00:00,Crofton,MD,other
1997-10-19 02:00:00,Attleboro,MA,Light
1997-10-18 15:00:00,Evansville,IN,unknown
1997-10-17 20:00:00,Ignacio,CO,Triangle
1997-10-16 19:05:00,Hollister,CA,Light
1997-10-16 08:00:00,Rooseville,MI,light
1997-10-16 05:34:00,Hickory,NC,Fireball
1997-10-16 01:30:00,Jacksonville,FL,Sphere
1997-10-15 23:30:00,Deer Grove,IL,Triangle
1997-10-15 23:30:00,Fort William (UK/Scotland),,Unknown
1997-10-15 22:00:00,Alvarado,TX,Chevron
1997-10-15 22:00:00,St. Louis,MO,Unknown
1997-10-15 22:00:00,Freeport,IL,Flash
1997-10-15 21:30:00,Waldorf,MD,Light
1997-10-15 20:45:00,Stephenville,TX,Circle
1997-10-15 20:15:00,Harrodsburg,KY,Unknown
1997-10-15 20:00:00,Westfeild,WI,Light
1997-10-15 20:00:00,Rosburg,WA,Triangle
1997-10-15 20:00:00,Bladen,NE,Sphere
1997-10-15 19:35:00,"Austin/Eureka (between, Hwy. 50)",NV,light
1997-10-15 19:00:00,Shark River Hills,NJ,Triangle
1997-10-15 19:00:00,Boulder,CO,Triangle
1997-10-15 18:40:00,Abingdon,VA,Light
1997-10-15 17:30:00,Daggett,CA,Rectangle
1997-10-15 17:00:00,New Britain (?),CT,Rectangle
1997-10-15 15:00:00,New York City (Staten Island),NY,Cylinder
1997-10-15 10:00:00,Dallas,TX,Light
1997-10-15 07:00:00,Pasadena,CA,Oval
1997-10-15 03:00:00,Brigham City (west of),UT,Other
1997-10-15 03:00:00,Lagrange,NC,Fireball
1997-10-15 03:00:00,Atlanta (north of),GA,Light
1997-10-15 02:15:00,Duncan,OK,Unknown
1997-10-15 01:00:00,Paris,TN,Light
1997-10-15 00:00:00,Naalehu,HI,Sphere
1997-10-14 23:55:00,San Diego,CA,Light
1997-10-14 16:00:00,Syracuse (North),NY,Unknown
1997-10-13 22:15:00,Hollister,CA,Light
1997-10-13 20:15:00,Reno,NV,Other
1997-10-13 05:00:00,Ogden/Clinton,UT,Circle
1997-10-13 03:00:00,Buffalo,NY,other
1997-10-13 00:00:00,Sandy,UT,Light
1997-10-12 23:00:00,Franklin,NH,Other
1997-10-12 22:30:00,Chicago,IL,Light
1997-10-12 21:51:00,Kenner (34th St.),LA,Disk
1997-10-12 19:00:00,White Tank Mountains,AZ,light
1997-10-12 18:30:00,Huntington Beach,CA,Sphere
1997-10-12 10:30:00,Poole (UK/England),,Other
1997-10-11 23:30:00,"Eslö, Scania (Sweden)",,
1997-10-11 22:00:00,Hafnarfjordur (Iceland),,Sphere
1997-10-10 21:00:00,Austin,MN,Other
1997-10-10 20:00:00,Bonaire,GA,Triangle
1997-10-10 17:00:00,Mesa,AZ,Sphere
1997-10-10 16:00:00,Connersville,IN,delta
1997-10-09 19:00:00,Detroit,MI,triangle
1997-10-09 11:40:00,Camarillo,CA,Circle
1997-10-07 20:30:00,Twin Mountain,NH,light
1997-10-07 03:26:00,"MM82/MM83 (between, on I-80)",PA,Circle
1997-10-05 20:30:00,Utica,NY,Light
1997-10-05 19:00:00,Cheyenne,WY,Other
1997-10-04 18:00:00,Warrenton,VA,Light
1997-10-04 13:00:00,Taylorsville,KY,light
1997-10-04 01:57:00,Scottsdale,AZ,Light
1997-10-03 21:30:00,Waco,TX,Light
1997-10-03 21:00:00,Jim Thorpe,PA,Oval
1997-10-03 02:00:00,Pleasanton,TX,Unknown
1997-10-02 14:00:00,Los Angeles (Malibu Beach),CA,Sphere
1997-10-02 02:00:00,Ringgold,GA,Circle
1997-10-01 23:15:00,Lakeland,FL,light
1997-10-01 22:00:00,Summerville,SC,Triangle
1997-10-01 21:55:00,Martinsville,VA,Other
1997-10-01 21:30:00,Oakland,OR,Light
1997-10-01 21:30:00,Bourbonnais,IL,Triangle
1997-10-01 21:00:00,Hyannis,MA,Triangle
1997-10-01 19:00:00,Pelzer,SC,Triangle
1997-10-01 19:00:00,Green Bay,WI,Light
1997-10-01 09:00:00,Charlotte,NC,Cigar
1997-10-01 08:00:00,Oregon (rural),OR,Rectangle
1997-10-01 03:00:00,Jefferson,NY,Other
1997-10-01 01:20:00,Garland,TX,Rectangle
1997-10-01 01:10:00,Fort Jennings,OH,Other
1997-10-01 00:00:00,Bemidji,MN,Triangle
1997-09-30 22:00:00,Madison,WI,Light
1997-09-30 20:00:00,Nova Scotia (Canada),NS,Light
1997-09-28 23:15:00,San Francisco,CA,Triangle
1997-09-27 23:00:00,Egan,SD,Other
1997-09-27 05:00:00,Crestwood,KY,Disk
1997-09-25 23:00:00,Toronto (Canada),ON,Light
1997-09-25 22:00:00,Clearfield,UT,Triangle
1997-09-25 02:00:00,Toronto (Canada),ON,Light
1997-09-24 20:47:00,Huffman,TX,Teardrop
1997-09-24 14:30:00,Muskegon,MI,Disk
1997-09-23 22:30:00,Brewster,NY,Triangle
1997-09-23 20:00:00,Hyde Park,VT,Fireball
1997-09-23 20:00:00,Rhinebeck (south of),NY,Triangle
1997-09-23 19:00:00,Denison,IA,Disk
1997-09-22 20:00:00,Solomons Island,MD,Disk
1997-09-22 14:00:00,Palo,MI,Cigar
1997-09-22 03:00:00,St. Louis,MO,Other
1997-09-21 14:00:00,Manoa Valley (Honolulu),HI,Disk
1997-09-20 22:15:00,Poway,CA,Triangle
1997-09-19 22:00:00,Crescent City (80 miles west of),CA,Disk
1997-09-19 21:00:00,Seattle,WA,other
1997-09-19 05:40:00,Orland Park,IL,Rectangle
1997-09-18 22:15:00,Doha (Qatar),,Circle
1997-09-18 20:15:00,Panama city,FL,Unknown
1997-09-18 04:15:00,West Manchester,OH,Changing
1997-09-17 18:00:00,Delilah Lookout (Sequoia N F),CA,Disk
1997-09-16 19:00:00,Minneapolis,MN,Other
1997-09-16 04:00:00,Woodmont,CT,Disk
1997-09-15 00:00:00,Houston,TX,Disk
1997-09-15 22:30:00,Woodstock,CT,Sphere
1997-09-15 22:00:00,Foley,MN,Unknown
1997-09-15 22:00:00,West Milton (north of),OH,Light
1997-09-15 21:00:00,Chicago,IL,Light
1997-09-15 20:40:00,Sammamish,WA,Unknown
1997-09-15 20:00:00,Kent,WA,Sphere
1997-09-15 20:00:00,Bellevue,WA,
1997-09-15 20:00:00,Toronto (Canada),ON,Chevron
1997-09-15 20:00:00,Salem,OR,Light
1997-09-15 20:00:00,Angola,IN,Circle
1997-09-15 19:00:00,Wedgefield,SC,Triangle
1997-09-15 18:00:00,Farrell,PA,Disk
1997-09-15 17:00:00,Comfort,TX,Cylinder
1997-09-15 15:00:00,Colorado Springs,CO,Rectangle
1997-09-15 09:00:00,Sherman Oaks,CA,Cigar
1997-09-13 22:34:00,Wolfville (Canada),NS,Formation
1997-09-10 19:00:00,Alta Loma,CA,Circle
1997-09-10 16:00:00,Lierskogen (Norway),,Unknown
1997-09-09 21:30:00,Roseburg,OR,Light
1997-09-09 16:00:00,Las Vegas,NV,Formation
1997-09-07 12:00:00,Gulf of Mexico,LA,Cigar
1997-09-06 04:47:00,Covington,WA,Triangle
1997-09-02 21:45:00,Portland,OR,Formation
1997-09-02 21:45:00,Algonac,MI,Unknown
1997-09-02 15:00:00,Zurich (Switzerland),,Disk
1997-09-01 23:00:00,Albany,ME,Light
1997-09-01 22:30:00,Carlsbad,CA,Light
1997-09-01 20:00:00,Pleasant View,TN,Fireball
1997-09-01 18:00:00,Woodmont,CT,Disk
1997-08-31 23:00:00,West Dennis (Cape Cod),MA,Oval
1997-08-31 22:30:00,"Brighton (E. of, N. of South Lyon, MI)",MI,Rectangle
1997-08-31 22:30:00,Brighton (west of Detroit),MI,Rectangle
1997-08-31 22:00:00,Chicago Ridge,IL,Light
1997-08-31 21:00:00,Newberg,OR,light
1997-08-31 17:00:00,Lincoln,NH,Formation
1997-08-31 05:15:00,Lost Lake,OR,Egg
1997-08-30 23:45:00,Tripoli (Libya),,Light
1997-08-30 22:00:00,Aston,PA,Diamond
1997-08-30 21:00:00,Ocracoke,NC,Other
1997-08-30 19:00:00,Fort Fairfield,ME,Changing
1997-08-30 18:00:00,San Jose,CA,Formation
1997-08-30 16:35:00,Pierrefonds (Canada),PQ,Sphere
1997-08-30 00:00:00,Woodlands,TX,Light
1997-08-29 22:00:00,Tucson,AZ,Chevron
1997-08-29 21:30:00,Livermore Falls,ME,Fireball
1997-08-29 18:30:00,Lyons,CO,Disk
1997-08-29 01:30:00,"Mt Roskill, Auckland, North Island (New Zealand)",,Changing
1997-08-28 22:00:00,Coeur d'Alene,ID,Triangle
1997-08-28 20:00:00,Page (Lake Powell),AZ,Light
1997-08-28 00:10:00,Hot Springs,AR,Circle
1997-08-26 20:00:00,Wuerzburg (Germany),,Light
1997-08-26 00:40:00,Meadow Creek (Canada),BC,Light
1997-08-25 22:00:00,Fontana,CA,Triangle
1997-08-25 13:30:00,Ft. Dix (near),NJ,Other
1997-08-25 01:00:00,"Jay Co. into Wells Co. (550w, extending from)",IN,Disk
