# UFO sightings reported to the National UFO Reporting Center 
# http://www.nuforc.org/webreports
# date range: 1905-01-01 to 1989-12-31
# NOTE: Data is largely unsanitized!
#
dtime,city,state,ufoshape
1985-06-15 18:00:00,Panther,WV,Oval
1985-06-15 17:00:00,Kalamazoo,MI,
1985-06-15 14:00:00,Stokes,NC,Disk
1985-06-15 12:00:00,El Paso,TX,Disk
1985-06-15 02:30:00,Route 7,NY,Rectangle
1985-06-15 02:00:00,Seward,AK,Disk
1985-06-15 00:00:00,Grayridge (outside of; 1/2 mile S.),MO,Changing
1985-06-14 20:00:00,Wallingford,CT,Rectangle
1985-06-12 11:00:00,Coronado,CA,
1985-06-11 22:30:00,Houston (outside of),TX,Triangle
1985-06-10 22:10:00,Gainesville,FL,Cigar
1985-06-07 16:30:00,Tulsa,OK,Disk
1985-06-06 20:00:00,Ft. Huachuca,AZ,Triangle
1985-06-02 23:30:00,Old Faithful,WY,Unknown
1985-06-01 23:00:00,"Sydney (NSW, Australia)",,Circle
1985-06-01 23:00:00,Sebastopol,CA,Unknown
1985-06-01 23:00:00,Republic of Ireland,,Flash
1985-06-01 23:00:00,Casselberry,FL,Other
1985-06-01 22:40:00,Stratford,NJ,Sphere
1985-06-01 22:00:00,Wilkesboro,NC,Fireball
1985-06-01 22:00:00,Snohomish,WA,Triangle
1985-06-01 22:00:00,North Tonawanda,NY,Chevron
1985-06-01 22:00:00,Lola,KS,Sphere
1985-06-01 21:00:00,Arnprior (Canada),ON,Sphere
1985-06-01 21:00:00,Reno,NV,Other
1985-06-01 20:00:00,East London (South Africa),,Sphere
1985-06-01 20:00:00,Phoenix,AZ,Unknown
1985-06-01 18:00:00,Michoacan (Mexico),,Disk
1985-06-01 18:00:00,Bemidji,MN,Triangle
1985-06-01 17:30:00,Forestville,CA,Disk
1985-06-01 17:30:00,Trenton,TX,Oval
1985-06-01 17:00:00,Tampa,FL,Disk
1985-06-01 14:30:00,St. Petersburg,FL,Teardrop
1985-06-01 14:00:00,Thailand,,Triangle
1985-06-01 13:00:00,Prineville,OR,Other
1985-06-01 12:00:00,Winslow,AR,Triangle
1985-06-01 10:00:00,Seoul (South Korea),,Other
1985-06-01 09:45:00,Winnipeg (Canada),MB,Disk
1985-06-01 02:00:00,Krivaj (a village near Kutina) (Croatia),,Fireball
1985-06-01 00:00:00,California (rural),CA,Cigar
1985-06-01 00:00:00,Pensacola,FL,Formation
1985-05-30 00:00:00,Middletown,NY,Rectangle
1985-05-23 09:00:00,Little Rock,AR,Circle
1985-05-16 22:30:00,Bakersfield,CA,Other
1985-05-15 02:00:00,Watson Lake (Canada),YK,Disk
1985-05-15 22:00:00,Tempe,AZ,Sphere
1985-05-15 20:00:00,Clarksburg,WV,Circle
1985-05-15 17:00:00,Beaver Damm,WI,Cigar
1985-05-12 20:00:00,Altoona,PA,Disk
1985-05-10 06:00:00,Magna,UT,Sphere
1985-05-08 21:30:00,Orlando,FL,Triangle
1985-05-01 21:00:00,Wiseman's View (Brown Mountain),NC,Circle
1985-05-01 20:30:00,Lanett,AL,Light
1985-05-01 19:00:00,Grand Island,NE,Sphere
1985-05-01 17:00:00,North Miami,FL,Circle
1985-05-01 14:00:00,Santa Cruz,CA,Other
1985-05-01 13:00:00,Harrisburg,NC,Light
1985-05-01 13:00:00,Milwaukee,WI,Light
1985-04-30 11:00:00,Dequincy,LA,Unknown
1985-04-27 18:30:00,San Francisco,CA,Cylinder
1985-04-20 10:00:00,Sanford,NC,Sphere
1985-04-19 21:00:00,Austin (near),TX,Oval
1985-04-15 22:00:00,Granville Summit (West Franklin),PA,Disk
1985-04-15 21:30:00,Nova,OH,Triangle
1985-04-04 23:00:00,Chicago,IL,Disk
1985-04-04 20:00:00,Stone Ridge,NY,Other
1985-04-01 20:00:00,Weston,CT,Other
1985-04-01 15:00:00,New York City,NY,Changing
1985-03-26 01:25:00,Nashville,TN,Oval
1985-03-15 23:00:00,Pune (India),,Circle
1985-03-15 14:30:00,Unadilla,NE,Cigar
1985-03-14 19:13:00,Bellefontaine (St. Louis County),MO,Chevron
1985-03-02 20:15:00,Woodbridge,VA,Unknown
1985-03-01 20:30:00,Wichita,KS,Triangle
1985-02-28 23:00:00,Portland,OR,Light
1985-02-15 00:00:00,Hinesville,GA,Sphere
1985-02-15 00:00:00,Malden,MO,Fireball
1985-02-01 22:30:00,Portland,OR,Light
1985-01-30 21:00:00,Gettysburg,PA,Light
1985-01-27 01:30:00,Hermiston,OR,Other
1985-01-15 22:30:00,South Gate,CA,Cylinder
1985-01-15 22:00:00,Sunbury,PA,Unknown
1985-01-15 20:50:00,McGrady (Wilkes County),NC,Changing
1985-01-15 03:00:00,Wampum,PA,Circle
1985-01-15 01:30:00,"Atlantic Ocean (Canada/Iceland, midway between)",,Light
1985-01-01 23:00:00,Caribbean Sea,FL,Other
1985-01-01 22:00:00,Virginia Beach,VA,Unknown
1985-01-01 21:00:00,Largo,FL,Other
1985-01-01 01:00:00,Holly,MI,Other
1984-12-27 21:00:00,Capricorn Coast (Australia),,Light
1984-12-24 23:15:00,Tocca,GA,Triangle
1984-12-15 22:00:00,Toronto (Canada),ON,Sphere
1984-12-15 20:00:00,Santiago (Chile),,Changing
1984-12-15 00:00:00,Las Vegas in desert,NV,Other
1984-12-04 20:00:00,Emporium,PA,Circle
1984-12-01 18:00:00,Montgomery,AL,Fireball
1984-11-26 22:00:00,St. Charles,IL,Changing
1984-11-24 19:30:00,Williamstown,MA,Triangle
1984-11-24 13:00:00,Columbus,WI,Cigar
1984-11-20 05:00:00,Ruggles Beach/Huron,OH,Chevron
1984-11-15 18:00:00,North Platte,NE,Other
1984-11-15 18:00:00,Jasper (rural part of),FL,Unknown
1984-11-15 10:15:00,Hay Lakes (Canada),AB,Circle
1984-11-14 20:00:00,Alvarado,TX,Fireball
1984-11-11 23:00:00,Edgartown,MA,Triangle
1984-11-09 04:00:00,Brandon (outside Jackson),MS,Cylinder
1984-11-07 02:30:00,"Carrollton (6 miles west of, on Garrett Circle)",GA,Other
1984-11-01 17:30:00,Honey Grove,TX,Disk
1984-10-20 05:00:00,Columbus,OH,Light
1984-10-20 03:00:00,Middle Town,CA,Diamond
1984-10-18 22:00:00,Allendale,MI,Light
1984-10-15 22:30:00,Uvalde,TX,Circle
1984-10-15 23:00:00,New Boston,TX,Egg
1984-10-15 21:00:00,Strafford,MO,Circle
1984-10-15 19:30:00,Albuquerque,NM,Disk
1984-10-15 19:00:00,Skowhegan,ME,Disk
1984-10-15 09:00:00,Quincy,CA,Unknown
1984-10-15 08:15:00,New Castle,DE,Other
1984-10-15 02:30:00,Newbury,OH,Cigar
1984-10-15 01:00:00,Duchenne,UT,Disk
1984-10-10 22:00:00,White Plains,NY,Formation
1984-10-10 12:00:00,Traverse City,MI,Other
1984-10-10 05:00:00,Houston,TX,Circle
1984-10-07 19:00:00,Chigwell Essex (UK/England),,Other
1984-10-03 21:00:00,Augusta,GA,Fireball
1984-10-01 21:00:00,Acton,ME,Triangle
1984-10-01 20:00:00,Chatsworth,CA,Light
1984-10-01 01:00:00,Waldport,OR,Light
1984-09-23 21:30:00,"Hinton Blewitt, Bristol (UK/England)",,Triangle
1984-09-20 21:00:00,New York City (Bronx),NY,Teardrop
1984-09-16 15:00:00,Elwood,NY,Chevron
1984-09-15 23:00:00,Sterling,AK,Light
1984-09-15 22:30:00,Gravesend (UK/England),,Triangle
1984-09-15 20:00:00,Schuylkill Haven,PA,Triangle
1984-09-09 22:00:00,California (entire west coast),CA,Cigar
1984-09-04 22:00:00,Alamo Lake,AZ,
1984-09-03 23:00:00,Plumas Eureka State Park Camp Grounds,CA,Triangle
1984-09-02 23:00:00,Sao Paulo (Brazil),,Other
1984-09-02 23:00:00,Nova Scotia (Canada),NS,Rectangle
1984-09-02 08:20:00,Osage,IA,Sphere
1984-09-01 23:00:00,Manor (in or just outside of),TX,Unknown
1984-09-01 22:00:00,River Rouge,MI,Sphere
1984-09-01 21:00:00,Medanales,NM,Light
1984-09-01 19:00:00,Baltimore,MD,Triangle
1984-09-01 19:00:00,Pacific Beach,CA,Oval
1984-09-01 02:00:00,Dublin (Republic of Ireland),,Triangle
1984-08-26 16:00:00,Altha (near),FL,Cylinder
1984-08-23 23:45:00,Garden City,MO,Triangle
1984-08-21 21:30:00,Cedarburg,WI,Rectangle
1984-08-20 14:00:00,London (UK/England),,Sphere
1984-08-18 08:30:00,Countryside,IL,Triangle
1984-08-15 23:00:00,Brewster,NY,Chevron
1984-08-15 22:30:00,Mexico,,Light
1984-08-15 21:00:00,Stamford,CT,Disk
1984-08-15 21:00:00,Croton-on-Hudson,NY,Sphere
1984-08-15 21:00:00,South Glens Falls,NY,Cigar
1984-08-15 19:30:00,Haddon Heights,NJ,Triangle
1984-08-15 19:00:00,Ardrossan (Canada),AB,Oval
1984-08-15 18:00:00,Quebec City (Canada),QC,Light
1984-08-15 01:30:00,Cape Canaveral,FL,Light
1984-08-15 01:00:00,Beckley,WV,Unknown
1984-08-15 01:00:00,Logan,UT,Cylinder
1984-08-15 00:00:00,Wabeno,WI,Other
1984-08-14 21:00:00,Buckingham (Canada),PQ,Unknown
1984-08-14 02:00:00,Dorset coast (UK/England),,Light
1984-08-14 00:00:00,Eureka,MT,Circle
1984-08-12 21:00:00,Columbus,OH,Rectangle
1984-08-10 23:00:00,Boalsburg,PA,Light
1984-08-10 07:00:00,Dorintosh (Canada),SK,Sphere
1984-08-10 04:30:00,Bellingham,WA,Unknown
1984-08-08 00:00:00,Kansas City,MO,
1984-08-08 23:00:00,Gaylord,MI,Other
1984-08-07 21:00:00,Caribou,ME,Egg
1984-08-01 23:00:00,Manotowish Waters,WI,Light
1984-08-01 18:30:00,Porterville,CA,Disk
1984-08-01 04:00:00,Sandpoint,ID,Disk
1984-08-01 02:30:00,Bahamas,,Cigar
1984-07-31 22:00:00,Middlebury,CT,Other
1984-07-31 22:00:00,Middlebury,CT,Other
1984-07-31 19:00:00,Rosebud,MO,Other
1984-07-25 20:00:00,Suffolk,VA,Sphere
1984-07-25 12:00:00,Watchung Mountains,NJ,Unknown
1984-07-25 04:00:00,Terre Haute,IN,Other
1984-07-24 22:00:00,Perkiomenville,PA,Disk
1984-07-24 22:00:00,Brewster/Carmel,NY,Oval
1984-07-20 22:00:00,Iowa City,IA,Circle
1984-07-19 18:00:00,Millwood,NY,Triangle
1984-07-19 18:00:00,Ossining,NY,Other
1984-07-18 01:30:00,Knightstown,IN,Triangle
1984-07-15 23:00:00,Brighton,MI,Other
1984-07-15 02:00:00,Deming area,NM,Cylinder
1984-07-14 22:00:00,Portsmouth,VA,Circle
1984-07-10 22:30:00,New Pine Creek,CA,Light
1984-07-10 04:00:00,Lake Skinner,CA,Light
1984-07-10 03:30:00,Blairstown,MO,Light
1984-07-08 23:00:00,Irvington,KY,Cylinder
1984-07-08 23:00:00,Martin,SD,Oval
1984-07-07 22:00:00,Eatonton,GA,Triangle
1984-07-04 04:00:00,DeWitt,AR,Fireball
1984-07-01 22:00:00,Peekskill,NY,Triangle
1984-07-01 21:30:00,New York City (Yonkers),NY,Triangle
1984-07-01 07:00:00,Morelia (Mexico),,Sphere
1984-07-01 03:00:00,Thompson (Canada),MB,Unknown
1984-06-30 22:00:00,Milford,CT,Sphere
1984-06-30 21:30:00,Oakhill,TX,Circle
1984-06-30 21:00:00,Denton,TX,Light
1984-06-30 20:00:00,Seaford,DE,Sphere
1984-06-30 12:00:00,Atlanta,GA,Unknown
1984-06-30 08:30:00,Malvern,AR,
1984-06-30 06:40:00,Adelanto,CA,Sphere
1984-06-30 00:30:00,El Paso,TX,Circle
1984-06-24 21:00:00,Tallahassee,FL,Unknown
1984-06-24 19:00:00,Columbia,SC,Oval
1984-06-20 20:20:00,Holmwood,LA,Oval
1984-06-20 12:00:00,Sacramento,CA,Circle
1984-06-19 11:00:00,Wilkes-Barre,PA,Other
1984-06-17 10:00:00,Lorain,OH,Circle
1984-06-15 23:00:00,Calgary (Canada),AB,Disk
1984-06-15 22:30:00,Indjifa (Yugoslavia),PA,Disk
1984-06-15 22:00:00,Grain Valley,MO,Sphere
1984-06-15 21:30:00,Greenburg,NY,Unknown
1984-06-15 21:00:00,Hamadan (Iran),,Circle
1984-06-15 20:30:00,Wheeling,WY,Unknown
1984-06-15 20:00:00,Mansfield,OH,Formation
1984-06-15 19:00:00,Ely,MN,Diamond
1984-06-15 18:00:00,Asheville,NC,Circle
1984-06-15 16:45:00,Draper,VA,Cone
1984-06-15 14:00:00,Griffin,GA,
1984-06-15 04:00:00,London (UK/England),,Cigar
1984-06-15 03:00:00,Methow,WA,Oval
1984-06-15 03:00:00,Jacksonport,WI,Disk
1984-06-15 02:50:00,Ashville,OH,Disk
1984-06-15 01:00:00,Burgettstown,PA,Fireball
1984-06-15 00:30:00,Spalding,NE,Light
1984-06-10 22:00:00,Clayton,OH,Disk
1984-06-01 23:30:00,Ravenna,MI,Circle
1984-06-01 23:00:00,Los Angeles,CA,Circle
1984-06-01 22:00:00,Ferriday,LA,Other
1984-06-01 22:00:00,Tolland,CT,Triangle
1984-06-01 21:00:00,Bandon,OR,Rectangle
1984-06-01 21:00:00,"Perry (rural highway, S.R.22)",OH,Other
1984-06-01 21:00:00,Ka'anapali (Maui),HI,Light
1984-06-01 20:00:00,Paramus,NJ,Cigar
1984-06-01 19:00:00,Parker City,IN,Fireball
1984-06-01 18:00:00,Sierra Vista,AZ,Triangle
1984-06-01 17:15:00,Mobile,AL,Sphere
1984-06-01 17:00:00,Wakefield,MA,Egg
1984-06-01 17:00:00,Rouyn Noranda (Canada),QC,Sphere
1984-06-01 13:00:00,Elmendorf AFB,AK,Diamond
1984-06-01 13:00:00,Mississauga (Canada),ON,Disk
1984-06-01 13:00:00,Bowling Green,KY,Unknown
1984-06-01 12:00:00,Colfax,WA,Oval
1984-06-01 12:00:00,Orlando,FL,Circle
1984-06-01 02:20:00,Tampa,FL,Cylinder
1984-06-01 00:00:00,Mayfield,KY,Disk
1984-06-01 00:00:00,Sweetwater,TN,Unknown
1984-06-01 00:00:00,Perth (Western Australia),,
1984-06-01 00:00:00,Huntsville,AL,Sphere
1984-06-01 00:00:00,Huntsville,AL,Sphere
1984-05-26 02:00:00,Gainesville,GA,Light
1984-05-21 21:30:00,Longview,TX,Triangle
1984-05-20 22:30:00,Marlette,MI,Unknown
1984-05-20 21:00:00,Barstow,CA,Circle
1984-05-15 23:00:00,Winchester,VA,Circle
1984-05-15 18:45:00,Flower Mound,TX,Disk
1984-05-15 16:00:00,Cleveland,GA,Other
1984-05-14 15:00:00,Los Angeles,CA,Disk
1984-05-05 22:00:00,Cloquet,MN,Other
1984-05-05 12:00:00,Proctorville,OH,Disk
1984-05-01 20:00:00,Burnsville,MN,Rectangle
1984-05-01 19:00:00,Glen Rose (Malvern),AR,Triangle
1984-05-01 18:00:00,Joliet,IL,Circle
1984-04-23 05:30:00,Auburn,NY,Triangle
1984-04-21 22:00:00,Magnolia,TX,Disk
1984-04-15 21:00:00,Yelvington,KY,Triangle
1984-04-15 15:00:00,Elizabethtown (2-way highway en route to),KY,Disk
1984-04-15 02:00:00,Lake Worth,FL,Disk
1984-04-15 00:00:00,Branford,CT,Egg
1984-04-11 21:30:00,Southwest City,MO,Light
1984-04-11 02:00:00,Monahans,TX,
1984-04-05 21:30:00,Arlington,TX,Triangle
1984-03-30 13:00:00,Griffin,GA,Circle
1984-03-27 23:00:00,Rosendale,NY,Circle
1984-03-27 20:00:00,Mettacahonts,NY,Formation
1984-03-24 08:00:00,Newburgh,NY,Circle
1984-03-18 02:30:00,Alton,ME,Other
1984-03-15 21:30:00,Greenville,VA,Triangle
1984-03-15 20:00:00,Griffin,GA,Circle
1984-03-14 16:00:00,Cowansville,PA,Triangle
1984-03-09 20:15:00,Arvidsjaur (Sweden),,Disk
1984-03-01 22:00:00,Eugene,OR,Triangle
1984-02-22 00:00:00,Ein Geidi Beach (Israel),,Unknown
1984-02-16 23:00:00,"Guadalajara, Jalisco (Mexico)",,Formation
1984-02-10 22:00:00,Marlow,NH,Fireball
1984-02-08 20:00:00,Brighton (UK/England),,Triangle
1984-02-01 21:00:00,Columbia/Denmark (between; on US 321),SC,Unknown
1984-01-26 19:30:00,Rolla,MO,Light
1984-01-26 18:09:00,Abu Dhabi (UAE),,Disk
1984-01-24 00:00:00,Kirkland,IL,Circle
1984-01-23 06:45:00,Bozeman,MT,Cigar
1984-01-21 21:00:00,Valier,MT,Light
1984-01-13 02:12:00,Idaho (I-90 interstate),ID,Changing
1984-01-08 22:00:00,St. George,UT,Formation
1984-01-03 13:00:00,Fayetteville,NC,Fireball
1983-12-31 20:00:00,Charlottesville,VA,Disk
1983-12-27 20:30:00,Derry (Republic of Ireland),,Formation
1983-12-20 22:00:00,Amesbury,MA,Oval
1983-12-15 01:15:00,Garner,NC,Triangle
1983-12-05 05:00:00,Kent,WA,Unknown
1983-12-03 02:00:00,Indian Springs,NV,
1983-12-01 02:00:00,Madison,WI,Unknown
1983-11-28 23:00:00,Lake Okeechoobee,FL,Oval
1983-11-15 23:30:00,Sutherland,NE,Other
1983-11-15 17:00:00,Virginia Beach,VA,Light
1983-11-14 18:30:00,Buckhorn Lake (Canada),ON,Disk
1983-11-11 19:20:00,Bucharest (Romania),,Circle
1983-11-01 21:00:00,Kingston,NY,Triangle
1983-11-01 20:00:00,Citrus Heights,CA,Disk
1983-11-01 20:00:00,Gibsonville,NC,Light
1983-10-31 19:00:00,Rochester,NH,Diamond
1983-10-25 20:55:00,Orange,MA,Diamond
1983-10-25 02:00:00,"California Valley (cattle country, not too distant airbase)",CA,Disk
1983-10-21 03:00:00,Upper Saddle River,NJ,
1983-10-19 04:55:00,Reykjavik (Iceland),,Disk
1983-10-15 19:00:00,Crete/Wilber (between),NE,Triangle
1983-10-15 00:00:00,California Valley,CA,Disk
1983-10-01 21:00:00,Tarboro,NC,Disk
1983-10-01 20:30:00,Elizabeth Township,PA,Oval
1983-10-01 20:00:00,Ayer,MA,Unknown
1983-10-01 17:00:00,Birmingham (UK/England),,Sphere
1983-09-30 20:00:00,Hamersville,OH,Sphere
1983-09-15 22:00:00,Holden (Canada),AB,Oval
1983-09-15 21:00:00,Stratford,CT,Triangle
1983-09-15 21:00:00,Clovis,NM,Triangle
1983-09-15 05:30:00,Darlington,SC,Other
1983-09-15 05:00:00,Minden,NV,Sphere
1983-09-13 10:49:00,Ocean Isle Beach,SC,Disk
1983-09-12 21:00:00,Plomosa Mountains,AZ,Fireball
1983-09-10 19:00:00,Mulberry (Near),IN,Light
1983-09-07 19:30:00,Sydney (Australia),,Light
1983-09-07 16:00:00,Lawrence,MA,Triangle
1983-09-04 15:10:00,Maroa,IL,Disk
1983-09-02 00:30:00,Owen Sound (near) (Canada),ON,Triangle
1983-09-01 21:30:00,Boulder,CO,Triangle
1983-09-01 21:00:00,"Rosedale, Queensland (Australia)",,Light
1983-09-01 20:00:00,Allentown,PA,Disk
1983-09-01 19:30:00,North Las Vegas,NV,Diamond
1983-08-23 07:00:00,Campana (Argentina),,Circle
1983-08-22 22:00:00,Van Nuys (Los Angeles),CA,Triangle
1983-08-21 22:50:00,New Haven,CT,Sphere
1983-08-20 18:00:00,Peoria County,IL,Cigar
1983-08-15 23:30:00,"Columbus (near, at Fort Benning)",GA,Disk
1983-08-15 21:05:00,Bedford Hills,NY,Chevron
1983-08-15 21:00:00,Katonah,NY,Triangle
1983-08-15 21:00:00,Quinton,VA,Other
1983-08-15 21:00:00,Hartford,CT,Fireball
1983-08-15 21:00:00,Shellsburg,IA,Triangle
1983-08-15 20:00:00,Cookstown,NJ,Triangle
1983-08-15 17:00:00,Citrus Heights (Sacramento Area),CA,Disk
1983-08-15 00:30:00,Plattekill,NY,Disk
1983-08-14 02:00:00,Hastings,MI,Other
1983-08-12 23:40:00,Pulaski,VA,Triangle
1983-08-08 15:00:00,Cassopolis,MI,Sphere
1983-08-02 23:00:00,Marieville (Canada),PQ,Formation
1983-08-01 22:30:00,Dallas,TX,Sphere
1983-08-01 21:00:00,Mt. Kisco,NY,Triangle
1983-08-01 14:30:00,Reedsville,WV,Sphere
1983-08-01 01:30:00,Santa Rosa,CA,Unknown
1983-07-31 17:00:00,London (UK/England),,Disk
1983-07-28 14:00:00,Faibourne (UK/Wales),,Other
1983-07-27 21:00:00,San Antonio,TX,Cigar
1983-07-20 22:30:00,Goldens Bridge,VA,Chevron
1983-07-15 22:00:00,Little Falls,NJ,Rectangle
1983-07-15 22:00:00,Taylorville,IL,Disk
1983-07-15 21:15:00,Poughkeepsie,NY,Other
1983-07-15 20:00:00,Edison,NJ,Sphere
1983-07-15 19:00:00,Fair Lawn,NJ,Sphere
1983-07-15 18:30:00,Moreno Valley,CA,Changing
1983-07-15 18:00:00,Lake City,FL,Triangle
1983-07-15 18:00:00,Grand Prairie,TX,Unknown
1983-07-15 13:00:00,Highland,IN,Disk
1983-07-15 10:00:00,Philippines,,Disk
1983-07-15 05:30:00,Hollywood,FL,Fireball
1983-07-15 00:00:00,Vanderbilt,MI,Other
1983-07-15 00:00:00,Savanah,GA,Rectangle
1983-07-14 00:30:00,Nelson House (Canada),MB,Unknown
1983-07-10 21:00:00,Mountain Home,ID,Oval
1983-07-10 20:00:00,New York City (Bronx),NY,Fireball
1983-07-04 21:00:00,Sharpsville,PA,Oval
1983-07-03 00:00:00,Lumberton,TX,Disk
1983-07-01 21:10:00,Pittsburg,KS,Flash
1983-07-01 18:00:00,Warwick,RI,Disk
1983-07-01 15:00:00,Sharps Creek,OR,Diamond
1983-07-01 04:00:00,Strandburg,SD,Formation
1983-07-01 02:30:00,Ft. Huachuca,AZ,Light
1983-07-01 01:30:00,Swayzee,IN,Unknown
1983-06-30 22:00:00,Koneohe Bay,HI,
1983-06-30 21:00:00,Wedgefield,SC,Disk
1983-06-30 20:00:00,Gomardhi (India),,Other
1983-06-30 20:00:00,"Dunmore (NSW, Australia)",,Diamond
1983-06-30 19:00:00,Caribbean Sea,,Sphere
1983-06-30 18:00:00,Stonewall,LA,Oval
1983-06-30 15:00:00,San Diego,CA,Other
1983-06-30 03:00:00,Amesbury,MA,Triangle
1983-06-30 01:00:00,Williamsburg (near),VA,Circle
1983-06-30 00:00:00,Vancouver (Canada),BC,Light
1983-06-30 00:00:00,Nakuru (Kenya),,Diamond
1983-06-30 00:00:00,North Port,MI,
1983-06-27 07:30:00,Tulsa,OK,Circle
1983-06-20 13:00:00,"Balderton Newark on Trent, Nottinghamshire (UK/England)",,Other
1983-06-18 23:00:00,Truckee,CA,Circle
1983-06-15 23:30:00,Waterford,MI,Oval
1983-06-15 22:30:00,Red Wing,MN,Triangle
1983-06-15 22:00:00,St. Paul Park,MN,Triangle
1983-06-15 22:00:00,Belfield,ND,Unknown
1983-06-15 21:30:00,Jacksonville,FL,Triangle
1983-06-15 20:00:00,Rio de Janeiro (Brazil),,Formation
1983-06-15 20:00:00,Reno,NV,Light
1983-06-15 19:30:00,Phoenix,AZ,Sphere
1983-06-15 19:00:00,Amarillo,TX,Triangle
1983-06-15 18:00:00,Sandpoint,ID,Disk
1983-06-15 17:30:00,Borger,TX,Other
1983-06-15 11:30:00,Garden City,MI,Disk
1983-06-15 02:00:00,Shokan,NY,Light
1983-06-15 00:15:00,Cloverdale,CA,Egg
1983-06-15 00:00:00,North Canton,OH,Changing
1983-06-06 22:00:00,North Bend,OR,Oval
1983-06-02 22:00:00,Jeffersonville,IN,Oval
1983-06-01 23:00:00,Westwood,CA,Other
1983-06-01 23:00:00,Alpena (near),AR,Sphere
1983-06-01 23:00:00,Phoenix (Bartlette Lake),AZ,Disk
1983-06-01 22:00:00,Sarasota,FL,Disk
1983-06-01 22:00:00,Sincelejo (Colombia),,Oval
1983-06-01 21:30:00,Phoenix,AZ,Circle
1983-06-01 20:30:00,Ciudad Lazaro Cardenas (Mexico),,Sphere
1983-06-01 20:00:00,San Salvador (El Salvador),,Formation
1983-06-01 20:00:00,Crosby,TX,Oval
1983-06-01 19:00:00,St. Louis (outside),MO,Disk
1983-06-01 16:00:00,Dearborn,MI,Disk
1983-06-01 15:30:00,San Diego,CA,Unknown
1983-06-01 12:00:00,Gold Coast (Australia),,Circle
1983-06-01 11:00:00,Cleveland,OH,Oval
1983-06-01 10:00:00,Nevada (Over),NV,Other
1983-06-01 01:00:00,Broadgate (Jamaica),,Egg
1983-06-01 00:00:00,Hampton,GA,Circle
1983-05-31 08:00:00,Muskegon County (Northern part),MI,Disk
1983-05-28 21:15:00,San Bernadino,CA,Disk
1983-05-24 01:30:00,Pacoima,CA,Other
1983-05-20 21:30:00,Valley City,ND,Other
1983-05-17 05:45:00,Tallahassee,FL,Unknown
1983-05-15 19:30:00,Willits,CA,Diamond
1983-05-15 00:00:00,Roslyn,NY,Disk
1983-05-13 21:30:00,Granite City,IL,Disk
1983-05-13 17:00:00,London (UK/England),,Disk
1983-05-10 23:15:00,Bremerton,WA,Triangle
1983-05-05 19:45:00,Riverside,TX,Circle
1983-05-03 22:00:00,Highway (Mexico),,Oval
1983-05-02 09:00:00,Minneapolis,MN,Disk
1983-05-01 21:30:00,Frankfurt (West Germany),,Sphere
1983-05-01 21:00:00,Chesterfield,VA,Cylinder
1983-05-01 19:00:00,Washington County (rural),MS,Diamond
1983-05-01 17:30:00,North Kansas City,MO,Other
1983-04-30 09:00:00,Lehi,UT,Unknown
1983-04-27 23:42:00,Blythe,AZ,Changing
1983-04-23 20:30:00,Oshkosh,WI,Triangle
1983-04-23 08:30:00,Oshkosh,WI,Triangle
1983-04-20 21:00:00,St. Croix (U. S. Virgin Islands),,Light
1983-04-20 09:00:00,Prince William Sound,AK,Other
1983-04-20 00:30:00,Colesburg (Cape Provence) (South Africa),,Fireball
1983-04-20 00:00:00,St. Robert,MO,Other
1983-04-20 00:00:00,Wyoming (various towns),WY,Other
1983-04-15 21:00:00,"Brisbane (QLD, Australia)",,Changing
1983-04-15 21:00:00,Rincon (Puerto Rico),PR,Circle
1983-04-15 21:00:00,Matsqui (Canada),BC,Cigar
1983-04-15 19:00:00,Williamstown,NJ,Triangle
1983-04-15 13:30:00,New Orleans,LA,Oval
1983-04-15 12:00:00,Katonah,NY,Sphere
1983-04-09 20:00:00,Portland,OR,Light
1983-04-07 00:00:00,Fruita,CO,Triangle
1983-04-07 23:00:00,Honolulu,HI,Oval
1983-04-05 20:00:00,Waikiki,HI,Disk
1983-04-02 00:00:00,dont know,,
1983-04-01 21:00:00,"Bishop (south of, Hwy 395)",CA,
1983-04-01 17:14:00,New Rochelle,NY,Disk
1983-03-27 21:57:00,Overbrook,KS,Other
1983-03-24 22:00:00,Yorktown Heights,NY,Triangle
1983-03-22 13:00:00,Milpitas,CA,Circle
1983-03-10 03:00:00,Phoenixville,PA,Sphere
1983-03-03 13:00:00,London (UK/England),,Cigar
1983-03-01 20:00:00,O'Fallon,IL,Disk
1983-03-01 19:00:00,Sandpoint,ID,Disk
1983-02-28 21:30:00,Tilden,TX,Fireball
1983-02-15 02:00:00,São Paulo (Brazil),,Disk
1983-02-15 01:00:00,West Palm Beach,FL,Disk
1983-02-11 00:00:00,Las Vegas,NV,Circle
1983-01-20 18:30:00,Glidden,IA,Light
1983-01-13 17:00:00,Seattle,WA,Sphere
1983-01-10 20:00:00,Crosby,TX,Cylinder
1982-12-25 19:00:00,High Point,NC,Light
1982-12-25 01:45:00,Kansas City,MO,Circle
1982-12-15 21:00:00,Kingsport,TN,Triangle
1982-12-15 06:30:00,Sanford,FL,Disk
1982-12-10 23:00:00,Huntington,NY,
1982-12-10 22:00:00,Boone (west of),NC,Chevron
1982-12-07 14:24:00,Pickering (Canada),ON,Disk
1982-12-01 22:00:00,Nyack (near; I-80),CA,Cigar
1982-12-01 02:00:00,Madill,OK,Fireball
