# UFO sightings reported to the National UFO Reporting Center 
# http://www.nuforc.org/webreports
# date range: 2000-01-01 to 2015-12-31
# NOTE: Data is largely unsanitized!
#
dtime,city,state,ufoshape
2011-07-08 20:30:00,Lexington,MI,Triangle
2011-07-08 16:00:00,West Alton (Mississippi River),MO,Unknown
2011-07-08 11:00:00,Fort Bragg,NC,Circle
2011-07-08 02:20:00,Sacramento,CA,Light
2011-07-08 01:00:00,Villa Hills,KY,Fireball
2011-07-08 00:00:00,Franklinville,NC,Other
2011-07-07 22:40:00,Coon Rapids,MN,Light
2011-07-07 22:30:00,Moore,SC,Triangle
2011-07-07 22:15:00,Harrison,ME,Sphere
2011-07-07 22:00:00,Helixville,PA,Cigar
2011-07-07 22:00:00,Osprey,FL,Cylinder
2011-07-07 21:15:00,Swindon (UK/England),,Fireball
2011-07-07 21:00:00,Machesney Park,IL,Circle
2011-07-07 19:00:00,Horseheads,NY,Changing
2011-07-07 16:58:00,Liverpool,NY,Sphere
2011-07-07 15:45:00,South Padre,TX,Oval
2011-07-07 14:00:00,Sedona,AZ,Circle
2011-07-07 05:30:00,Milton,VT,Unknown
2011-07-07 00:50:00,Cincinnati,OH,Diamond
2011-07-07 00:30:00,Snoqualmie,WA,Other
2011-07-07 00:00:00,Tarpon Springs,FL,Circle
2011-07-07 00:00:00,Colorado Springs,CO,Triangle
2011-07-06 22:45:00,Maumee,OH,Circle
2011-07-06 22:25:00,Strongsville,OH,Circle
2011-07-06 22:00:00,Overland Park,KS,Light
2011-07-06 22:00:00,Burton,MI,Fireball
2011-07-06 21:00:00,Gulfport,MS,Unknown
2011-07-06 21:00:00,Fayetteville,WV,Diamond
2011-07-06 20:35:00,Morin Heights (Canada),QC,Circle
2011-07-06 18:45:00,Doha (Qatar),AL,Sphere
2011-07-06 15:00:00,Portland,OR,Unknown
2011-07-06 03:00:00,Spokane County (on I-90; westbound),WA,Fireball
2011-07-05 23:45:00,New Sweden,ME,Triangle
2011-07-05 23:11:00,Phoenix,AZ,Unknown
2011-07-05 23:00:00,Murrells Inlet,SC,Oval
2011-07-05 22:40:00,Chicago,IL,Triangle
2011-07-05 22:30:00,Minersville,PA,Circle
2011-07-05 22:25:00,Utah Valley,UT,Circle
2011-07-05 22:05:00,Montgomery,PA,Sphere
2011-07-05 22:00:00,Fillmore,CA,Rectangle
2011-07-05 22:00:00,Stevensville,MI,Egg
2011-07-05 21:28:00,Springfield,MO,Unknown
2011-07-05 19:55:00,Seattle,WA,Oval
2011-07-05 19:00:00,Grosse Pointe Farms,MI,Sphere
2011-07-05 17:15:00,San Jacinto,CA,Sphere
2011-07-05 15:30:00,Tacoma,WA,Oval
2011-07-05 14:00:00,In flight (between UK and Netherlands),,
2011-07-05 05:59:00,Palm Desert,CA,Disk
2011-07-05 02:45:00,Newark,NJ,Fireball
2011-07-05 01:30:00,Austin,TX,Triangle
2011-07-05 01:00:00,Washington,PA,Changing
2011-07-05 00:38:00,Fresno,CA,Triangle
2011-07-05 00:30:00,Mishawaka,IN,Light
2011-07-05 00:00:00,Mount Pleasant,MI,Circle
2011-07-04 00:00:00,"Washington, D.C.",DC,Cylinder
2011-07-04 23:52:00,Van Wert,OH,Fireball
2011-07-04 23:45:00,John Day,OR,Flash
2011-07-04 23:45:00,San Pedro,CA,Triangle
2011-07-04 23:45:00,Verona,NY,Light
2011-07-04 23:30:00,Struthers,OH,Circle
2011-07-04 23:24:00,Berea,OH,Light
2011-07-04 23:15:00,Wolf Point,MT,Disk
2011-07-04 23:11:00,Waterbury,CT,Formation
2011-07-04 23:10:00,Bellingham,WA,Sphere
2011-07-04 23:00:00,Warrensburg,MO,Fireball
2011-07-04 23:00:00,Washington,MI,Changing
2011-07-04 23:00:00,Waterbury,CT,Disk
2011-07-04 23:00:00,Middlesboro,KY,Fireball
2011-07-04 23:00:00,Arcata,CA,Triangle
2011-07-04 23:00:00,Tyrone Township,MI,Fireball
2011-07-04 23:00:00,Hebron,IN,Formation
2011-07-04 23:00:00,Longview,WA,Oval
2011-07-04 23:00:00,St. Louis Park,MN,Circle
2011-07-04 22:52:00,Harrisburg,PA,Circle
2011-07-04 22:48:00,Hillsboro,OR,Light
2011-07-04 22:46:00,Aurora,OH,Sphere
2011-07-04 22:45:00,Levittown,NY,Formation
2011-07-04 22:45:00,Star,ID,Fireball
2011-07-04 22:45:00,Northboro,MA,Fireball
2011-07-04 22:45:00,Rochester,NY,Circle
2011-07-04 22:45:00,Wolf Point,MT,Fireball
2011-07-04 22:45:00,Elgin,IL,Fireball
2011-07-04 22:40:00,Bellingham,WA,Light
2011-07-04 22:40:00,Kenosha,WI,Circle
2011-07-04 22:40:00,Ogden,UT,Light
2011-07-04 22:38:00,Saint Joseph,MO,Disk
2011-07-04 22:35:00,Newport,OR,Light
2011-07-04 22:31:00,Ogallala,NE,Sphere
2011-07-04 22:30:00,Warrensburg,MO,Fireball
2011-07-04 22:30:00,Phillipsburg,KS,Sphere
2011-07-04 22:30:00,Flint,MI,Sphere
2011-07-04 22:30:00,Forks,WA,Fireball
2011-07-04 22:30:00,Detroit,MI,Sphere
2011-07-04 22:30:00,Everett,WA,Oval
2011-07-04 22:30:00,Apple Valley,MN,Fireball
2011-07-04 22:30:00,Sylvan Grove,KS,Fireball
2011-07-04 22:25:00,Elk Grove,CA,Circle
2011-07-04 22:25:00,Redding,CA,Disk
2011-07-04 22:25:00,Sheboygan Falls,WI,Light
2011-07-04 22:15:00,Milford,MI,Fireball
2011-07-04 22:15:00,Flint,MI,Fireball
2011-07-04 22:15:00,Kelso,WA,Oval
2011-07-04 22:15:00,Billings,MT,Light
2011-07-04 22:15:00,Minot,ND,Oval
2011-07-04 22:10:00,Wheeling,WV,Oval
2011-07-04 22:07:00,Smithton,PA,Fireball
2011-07-04 22:00:00,Muncie,IN,Light
2011-07-04 22:00:00,Louisville,KY,Circle
2011-07-04 22:00:00,Huntsville,AL,Circle
2011-07-04 22:00:00,Greenbried,AR,Light
2011-07-04 22:00:00,Whitehouse Beach,,Light
2011-07-04 22:00:00,Auburn/Federal Way,WA,Sphere
2011-07-04 22:00:00,Middletown,CT,Circle
2011-07-04 22:00:00,University Place,WA,Sphere
2011-07-04 22:00:00,Portland,TN,Circle
2011-07-04 22:00:00,Olmsted Falls,OH,Light
2011-07-04 22:00:00,Bellport,NY,Light
2011-07-04 22:00:00,Fort Smith,AR,Fireball
2011-07-04 22:00:00,Oostburg,WI,Light
2011-07-04 22:00:00,Underwood,MN,Light
2011-07-04 22:00:00,Berryville,AR,Circle
2011-07-04 22:00:00,Warwick,RI,Fireball
2011-07-04 22:00:00,Waipahu,HI,Triangle
2011-07-04 22:00:00,Bryant,AR,Light
2011-07-04 22:00:00,Cincinnati,OH,Teardrop
2011-07-04 22:00:00,Omaha,NE,Circle
2011-07-04 22:00:00,Bradenton,FL,Oval
2011-07-04 22:00:00,Plymouth,MA,Changing
2011-07-04 22:00:00,Greenwood,IN,Fireball
2011-07-04 22:00:00,Brazil,IN,Oval
2011-07-04 22:00:00,Muncie,IN,Light
2011-07-04 22:00:00,Portland,TN,Circle
2011-07-04 21:55:00,Streamwood,IL,Fireball
2011-07-04 21:53:00,Lincoln,NE,Light
2011-07-04 21:53:00,Lincoln,NE,Light
2011-07-04 21:45:00,Hummlestown,PA,Changing
2011-07-04 21:45:00,Escondido/Valley Center,CA,Circle
2011-07-04 21:45:00,Fair Haven,MI,Light
2011-07-04 21:45:00,Lynchburg,VA,Light
2011-07-04 21:45:00,Seabrook,NH,Unknown
2011-07-04 21:43:00,St. Charles,MO,Fireball
2011-07-04 21:40:00,Manson,WA,Circle
2011-07-04 21:40:00,North Augusta,SC,Fireball
2011-07-04 21:40:00,Elkhorn,WI,Light
2011-07-04 21:40:00,Meriden,CT,Other
2011-07-04 21:37:00,Hawthorne,CA,Fireball
2011-07-04 21:35:00,Chicago,IL,Cigar
2011-07-04 21:35:00,Northglenn,CO,Other
2011-07-04 21:30:00,Lancaster,OH,Egg
2011-07-04 21:30:00,New Berlin,WI,Circle
2011-07-04 21:30:00,Madison,AL,Light
2011-07-04 21:30:00,Ellisville,MO,Fireball
2011-07-04 21:30:00,Colorado Springs,CO,Disk
2011-07-04 21:30:00,Richmond,KY,Circle
2011-07-04 21:30:00,Ferndale,CA,Light
2011-07-04 21:30:00,El Cajon,CA,Circle
2011-07-04 21:30:00,Malden,MO,Triangle
2011-07-04 21:30:00,Bradenton,FL,Light
2011-07-04 21:30:00,Parkland,WA,Fireball
2011-07-04 21:28:00,West Hills,CA,Circle
2011-07-04 21:25:00,Redond Beach,CA,Disk
2011-07-04 21:25:00,Lockport,IL,Triangle
2011-07-04 21:25:00,Beecher,IL,Light
2011-07-04 21:20:00,Beecher,IL,Triangle
2011-07-04 21:20:00,Blue Springs,MO,Sphere
2011-07-04 21:20:00,Rockford,IL,Fireball
2011-07-04 21:15:00,Pueblo,CO,Circle
2011-07-04 21:15:00,Rice Lake,WI,Fireball
2011-07-04 21:15:00,"Washington, D.C.",DC,Cylinder
2011-07-04 21:15:00,Knoxville,TN,Fireball
2011-07-04 21:15:00,Ashland,KY,Light
2011-07-04 21:15:00,Escondido/Valley Center,CA,Circle
2011-07-04 21:10:00,Bryant,AR,Fireball
2011-07-04 21:05:00,Traverse City,MI,Sphere
2011-07-04 21:05:00,Crestview,FL,Fireball
2011-07-04 21:00:00,Fairview,TN,Light
2011-07-04 21:00:00,Antigo,WI,Light
2011-07-04 21:00:00,Manchester,MO,Other
2011-07-04 21:00:00,Dickinson,ND,Light
2011-07-04 21:00:00,Columbia,MO,Triangle
2011-07-04 21:00:00,Ellwood City,PA,Sphere
2011-07-04 21:00:00,Franklin Square,NY,Fireball
2011-07-04 21:00:00,Pontiac,MI,Sphere
2011-07-04 20:53:00,Morgan Hill,CA,
2011-07-04 20:35:00,Pinckney,MI,Light
2011-07-04 20:30:00,Spanaway,WA,Fireball
2011-07-04 20:30:00,West Des Moines,IA,Circle
2011-07-04 20:30:00,Cottonwood,AZ,Circle
2011-07-04 20:30:00,Ocean Beach,CA,Light
2011-07-04 20:30:00,Lake Junaluska,NC,Triangle
2011-07-04 20:30:00,Imlay City,MI,Light
2011-07-04 20:30:00,Washington,IN,Fireball
2011-07-04 20:00:00,Rolla,MO,Fireball
2011-07-04 20:00:00,Vancouver,WA,Unknown
2011-07-04 20:00:00,Elizabethtown,KY,Circle
2011-07-04 20:00:00,Coral Springs,FL,Circle
2011-07-04 20:00:00,Lakeland,FL,Triangle
2011-07-04 19:30:00,Snoqualmie,WA,Light
2011-07-04 19:00:00,West Seattle,WA,Sphere
2011-07-04 19:00:00,Grand Rives,KY,Light
2011-07-04 18:30:00,New York,NY,Light
2011-07-04 13:00:00,Cooks Mills (Welland) (Canada),ON,Disk
2011-07-04 13:00:00,Cooks Mills (Welland) (Canada),ON,Disk
2011-07-04 13:00:00,Lorane,OR,Triangle
2011-07-04 09:30:00,Natick,MA,Fireball
2011-07-04 08:00:00,Chino,CA,Disk
2011-07-04 03:00:00,Hastings,MN,Light
2011-07-04 01:56:00,Neenah,WI,Unknown
2011-07-04 01:50:00,Cleveland,OH,Fireball
2011-07-04 00:48:00,Beaverton,OR,Fireball
2011-07-04 00:05:00,Springdale,AR,Triangle
2011-07-04 00:01:00,Saint Paul,MN,Triangle
2011-07-04 00:01:00,Saint Paul,MN,Triangle
2011-07-03 23:55:00,West Lafayette,IN,Fireball
2011-07-03 23:40:00,Waterloo,IA,Light
2011-07-03 23:30:00,Butte,MT,Fireball
2011-07-03 23:00:00,East Orange,NJ,Fireball
2011-07-03 23:00:00,Puerto Rico/Ft. Lauderdale,FL,Light
2011-07-03 23:00:00,Millersville,TX,Light
2011-07-03 23:00:00,Joliet,IL,Fireball
2011-07-03 22:50:00,Nampa,ID,Fireball
2011-07-03 22:30:00,Conneaut Lake,PA,Circle
2011-07-03 22:30:00,Waverly,NE,Light
2011-07-03 22:30:00,Catawissa,MO,Fireball
2011-07-03 22:30:00,Crystal Lake,IL,Unknown
2011-07-03 22:20:00,Butte,MT,Sphere
2011-07-03 22:15:00,Williamston,MI,Light
2011-07-03 22:12:00,Sylvania,OH,Light
2011-07-03 22:10:00,Bradenton Beach,FL,Other
2011-07-03 22:10:00,Pasadena,MD,Circle
2011-07-03 22:10:00,Oak Lawn,IL,Circle
2011-07-03 22:10:00,Bandera,TX,Triangle
2011-07-03 22:00:00,Eugene,OR,Other
2011-07-03 22:00:00,Spokane (Spokane River; Muncies Marina),WA,Fireball
2011-07-03 22:00:00,Cape Lookout,NC,Rectangle
2011-07-03 22:00:00,Battle Creek,MI,Triangle
2011-07-03 22:00:00,Louisville,KY,Fireball
2011-07-03 22:00:00,Longview,WA,Fireball
2011-07-03 22:00:00,Whitehall,PA,Light
2011-07-03 22:00:00,Lake Roosevelt,WA,Light
2011-07-03 22:00:00,Broken Arrow,OK,Cylinder
2011-07-03 22:00:00,Moses Lake,WA,Fireball
2011-07-03 22:00:00,Riverview,WI,Circle
2011-07-03 21:50:00,Harrisonburg,VA,Cylinder
2011-07-03 21:45:00,St. Joseph,MO,Fireball
2011-07-03 21:45:00,Hanover Township,PA,Teardrop
2011-07-03 21:45:00,Louisville,KY,Light
2011-07-03 21:45:00,Kelso,WA,Cylinder
2011-07-03 21:30:00,Barrington,IL,Light
2011-07-03 21:30:00,Onalaska,WI,Fireball
2011-07-03 21:30:00,Patton,PA,Light
2011-07-03 21:26:00,Poulsbo,WA,Oval
2011-07-03 21:24:00,Patton,PA,Light
2011-07-03 21:15:00,Mableton,GA,Sphere
2011-07-03 21:15:00,Mableton,GA,Sphere
2011-07-03 21:15:00,Mableton,GA,Sphere
2011-07-03 21:15:00,Mableton,GA,Sphere
2011-07-03 21:15:00,Isle of Palms,SC,Fireball
2011-07-03 21:00:00,Bristol,CT,Fireball
2011-07-03 21:00:00,Fresno,CA,Light
2011-07-03 21:00:00,Esperance,NY,Formation
2011-07-03 21:00:00,Mt. Washington,KY,Circle
2011-07-03 21:00:00,Moncks Corner,SC,Light
2011-07-03 21:00:00,Little Gasparilla Island,FL,Cigar
2011-07-03 21:00:00,Eldorado,IL,Changing
2011-07-03 20:30:00,Easton,PA,Disk
2011-07-03 20:20:00,Grand Junction,CO,Fireball
2011-07-03 19:00:00,Brooksville,FL,Cigar
2011-07-03 18:57:00,Tinley Park/Oak Forest,IL,Light
2011-07-03 16:00:00,Burbank,CA,Disk
2011-07-03 16:00:00,Gastonia,NC,Sphere
2011-07-03 16:00:00,Raymore,MO,Fireball
2011-07-03 14:00:00,Wentzville,MO,Sphere
2011-07-03 10:45:00,Inkster,MI,Unknown
2011-07-03 08:03:00,Red Feather area,CO,Other
2011-07-03 08:00:00,Denver (near),CO,Light
2011-07-03 03:40:00,Litchfield Park,AZ,Flash
2011-07-03 03:00:00,Charlotte,NC,Light
2011-07-03 03:00:00,Minneapolis,MN,Other
2011-07-03 01:00:00,Steger,IL,Light
2011-07-03 01:00:00,Crete,IL,Sphere
2011-07-03 00:30:00,Edgerton,WI,Sphere
2011-07-02 23:26:00,Brownstown (south of),IL,Cone
2011-07-02 23:00:00,Friendship,WI,Sphere
2011-07-02 23:00:00,Cleora,OK,Cylinder
2011-07-02 22:30:00,Russell Springs,KY,Light
2011-07-02 22:30:00,Fox Lake,IL,Light
2011-07-02 22:30:00,Moncks Corner,SC,Light
2011-07-02 22:25:00,Lake Cumberland (Wolf Creek Dam),KY,Sphere
2011-07-02 22:15:00,Manhattan,IL,Fireball
2011-07-02 22:00:00,Santa Fe,TX,Light
2011-07-02 21:40:00,Nucla,CO,Light
2011-07-02 21:40:00,Newton,KS,Fireball
2011-07-02 21:32:00,Maylene,AL,Fireball
2011-07-02 21:30:00,Englewood,CO,Disk
2011-07-02 21:30:00,Gillham,AR,Light
2011-07-02 21:05:00,Ramona,CA,Circle
2011-07-02 21:00:00,Oologah,OK,Light
2011-07-02 20:30:00,Greenwood,IN,Fireball
2011-07-02 20:20:00,Hilo,HI,Light
2011-07-02 20:15:00,Owensboro,KY,Light
2011-07-02 20:00:00,Milford,MI,Oval
2011-07-02 19:30:00,Horse Cave,KY,Sphere
2011-07-02 18:00:00,St. Mary,MT,Oval
2011-07-02 17:00:00,Blue Ridge Summit,PA,Sphere
2011-07-02 17:00:00,Washington,NY,Disk
2011-07-02 15:00:00,Albertville,MN,Changing
2011-07-02 14:30:00,Orlando,FL,Circle
2011-07-02 09:00:00,Waterville,ME,Circle
2011-07-02 05:00:00,Charlotte,NC,Cross
2011-07-02 04:30:00,Central Point,OR,Flash
2011-07-02 03:00:00,Baldwin County,AL,Light
2011-07-02 01:00:00,Dunmore,PA,Circle
2011-07-02 00:10:00,Minnedosa (Manitoba)(Canada),MB,Fireball
2011-07-01 23:45:00,Albany,NY,Fireball
2011-07-01 23:45:00,Niagara Falls (Canada),ON,Flash
2011-07-01 23:35:00,McKeesport,PA,Light
2011-07-01 23:00:00,McKinney,TX,Circle
2011-07-01 22:40:00,Greencastle,IN,Light
2011-07-01 22:30:00,Cuyahoga Falls,OH,Circle
2011-07-01 22:30:00,St. Catharines (Canada),ON,Sphere
2011-07-01 22:30:00,St. Catharines (Canada),ON,Fireball
2011-07-01 22:20:00,Yankton,SD,Unknown
2011-07-01 22:15:00,Mornas A7 Motorway (France),,Triangle
2011-07-01 22:15:00,Bay City,MI,Fireball
2011-07-01 22:00:00,Carrie,KY,Circle
2011-07-01 22:00:00,Nashville,TN,Sphere
2011-07-01 22:00:00,Brooklyn Park,MN,Fireball
2011-07-01 22:00:00,Orlando,FL,Triangle
2011-07-01 21:58:00,Winston-Salem,NC,Light
2011-07-01 21:45:00,Washington,MO,Triangle
2011-07-01 21:45:00,Belton,MO,Cross
2011-07-01 21:45:00,Ontario,NY,Oval
2011-07-01 21:30:00,Gypsum,CO,Chevron
2011-07-01 21:30:00,Northfield,MN,Fireball
2011-07-01 21:00:00,Eveleth,MN,Sphere
2011-07-01 20:30:00,Kinderhook,MI,Changing
2011-07-01 19:00:00,Bardstown,KY,Fireball
2011-07-01 19:00:00,Temecula,CA,Fireball
2011-07-01 11:10:00,Seaside,CA,Triangle
2011-07-01 10:00:00,Riverdale,UT,Circle
2011-07-01 04:00:00,Woodland,CA,Unknown
2011-07-01 01:00:00,Cincinnati (suburbs),IN,Rectangle
2011-07-01 01:00:00,Dansville,NY,Sphere
2011-07-01 00:50:00,Gaithersburg,MD,Triangle
2011-07-01 00:20:00,Myrtle Beach,SC,Circle
2011-07-01 00:05:00,Mansfield,MA,Light
2011-07-01 00:00:00,Mount Forest (Canada),ON,Fireball
2011-07-01 00:00:00,Lafollette,TN,Triangle
2011-06-30 00:00:00,Liverpool (UK/England),,Circle
2011-06-30 23:30:00,Modena,NY,Light
2011-06-30 23:14:00,San Diego,CA,Light
2011-06-30 23:09:00,Taos,NM,Light
2011-06-30 23:00:00,Shepherdsville,KY,Circle
2011-06-30 22:08:00,Cape Girardeau,MO,Light
2011-06-30 22:00:00,Wyoming,MI,Triangle
2011-06-30 22:00:00,Halifax (Canada),NS,
2011-06-30 21:53:00,Salem,IL,Egg
2011-06-30 21:30:00,Lawrenceburg,TN,Oval
2011-06-30 21:10:00,Nags Head,NC,Sphere
2011-06-30 21:00:00,Grand Rapids,MN,Teardrop
2011-06-30 21:00:00,Colorado Springs,CO,Light
2011-06-30 21:00:00,Ocean Isle Beach,NC,Light
2011-06-30 20:40:00,Ottawa,KS,Sphere
2011-06-30 19:00:00,Québec (Canada),QC,Cone
2011-06-30 17:00:00,Richmond,KY,Cigar
2011-06-30 17:00:00,Falls of Rough,KY,Triangle
2011-06-30 09:35:00,Darien,IL,Circle
2011-06-30 09:30:00,Chicago,IL,Teardrop
2011-06-30 03:50:00,Dardanelle,AR,Light
2011-06-30 02:00:00,Terre Haute,IN,Oval
2011-06-30 00:20:00,Fort Collins,CO,Flash
2011-06-30 00:00:00,North Shore Oahu,HI,Oval
2011-06-30 00:00:00,Phoenix,AZ,Other
2011-06-30 00:00:00,Burns Harbor,IN,Circle
2011-06-29 23:50:00,Lexington,KY,Sphere
2011-06-29 23:25:00,Rayne,LA,Light
2011-06-29 22:55:00,Visalia,CA,Light
2011-06-29 22:45:00,Bridgeport,CT,Circle
2011-06-29 22:30:00,Rancho Palos Verdes,CA,Sphere
2011-06-29 22:19:00,Modesto,CA,Diamond
2011-06-29 22:15:00,Modesto,CA,Light
2011-06-29 22:15:00,New York City (Staten Island),NY,Light
2011-06-29 22:04:00,Fruitland,MD,Light
2011-06-29 22:00:00,Jeannette,PA,Light
2011-06-29 21:18:00,Corpus Christi,TX,Fireball
2011-06-29 21:00:00,San Diego,CA,Light
2011-06-29 21:00:00,Dover,NH,Unknown
2011-06-29 21:00:00,South Myrtle Beach Pier,SC,Oval
2011-06-29 20:45:00,Osage Beach,MO,Disk
2011-06-29 14:25:00,"Steinkjer, Nord-Trøndelag (Norway)",,Light
2011-06-29 04:00:00,Porterville,CA,Disk
2011-06-29 02:15:00,Evansville,IN,Light
2011-06-29 01:45:00,Dexter,MO,Light
2011-06-29 01:20:00,Waretown,NJ,Triangle
2011-06-28 23:45:00,Harvard,IL,Light
2011-06-28 23:30:00,Thompsons Station,TN,Circle
2011-06-28 23:30:00,Khania (Greece),,Cone
2011-06-28 23:15:00,Miami Township,OH,Sphere
2011-06-28 23:00:00,Lexington,KY,Sphere
2011-06-28 23:00:00,Plymouth,MI,Fireball
2011-06-28 23:00:00,Isle la Motte,VT,Changing
2011-06-28 23:00:00,Lemont,IL,Sphere
2011-06-28 22:35:00,Myrtle Beach,SC,Unknown
2011-06-28 22:34:00,Osage beach,MO,Disk
2011-06-28 22:00:00,Angola,IN,Oval
2011-06-28 21:30:00,Litchfield Beach,SC,Light
2011-06-28 21:25:00,North Myrtle Beach,SC,Triangle
2011-06-28 21:00:00,Ocean Isle Beach,NC,Light
2011-06-28 20:30:00,Ocean Isle Beach,NC,Light
2011-06-28 20:30:00,Hermitage,TN,Triangle
2011-06-28 20:00:00,Ames,IA,Light
2011-06-28 18:50:00,Springfield,MO,Triangle
2011-06-28 17:30:00,Black River Falls,WI,Fireball
2011-06-28 17:10:00,Browns Mills,NJ,Teardrop
2011-06-28 14:55:00,Erie,PA,Cigar
2011-06-28 11:41:00,Littleton,CO,Sphere
2011-06-28 11:40:00,Denver,CO,Sphere
2011-06-28 03:50:00,Henderson,NV,Fireball
2011-06-28 02:55:00,Ferndale,WA,Triangle
2011-06-27 23:45:00,Heby (Sweden),,Teardrop
2011-06-27 23:08:00,Pfafftown,NC,Oval
2011-06-27 22:37:00,Stamford,CT,Light
2011-06-27 22:15:00,Holden Beach,NC,Light
2011-06-27 22:00:00,Antioch,IL,Triangle
2011-06-27 20:10:00,Milwaukee,WI,Light
2011-06-27 19:00:00,Hampton,VA,Other
2011-06-27 19:00:00,Hampton,VA,Unknown
2011-06-26 23:30:00,North Babylon,NY,Light
2011-06-26 23:00:00,Fort Collins,CO,Light
2011-06-26 23:00:00,Lebanon,OR,Circle
2011-06-26 22:33:00,Camp Seph Mack,PA,Circle
2011-06-26 22:00:00,Fayetteville,NC,Triangle
2011-06-26 22:00:00,Willits,CA,Oval
2011-06-26 22:00:00,Dayton,OH,Circle
2011-06-26 21:30:00,Highland Park,NJ,Fireball
2011-06-26 03:15:00,Dayville,CT,Changing
2011-06-25 23:48:00,Richardson,TX,Triangle
2011-06-25 23:34:00,Spanaway,WA,Triangle
2011-06-25 23:30:00,Yellowstone National Park,WY,Flash
2011-06-25 23:05:00,Texico,NM,Light
2011-06-25 23:00:00,St. Louis,MO,Triangle
2011-06-25 23:00:00,Spanaway,WA,Light
2011-06-25 22:35:00,Fontana,CA,Other
2011-06-25 22:30:00,Gastonia,NC,Light
2011-06-25 22:30:00,Bristol,CT,Light
2011-06-25 22:00:00,Clarksburg,WV,Light
2011-06-25 22:00:00,Lexingon Heights,MI,
2011-06-25 22:00:00,Fort Mill,SC,Light
2011-06-25 21:45:00,North Muskegon,MI,Light
2011-06-25 21:00:00,Mukwonago,WI,Unknown
2011-06-25 16:40:00,Carey (15 miles east of; on Hwy 20),ID,Rectangle
2011-06-25 12:30:00,Yakima,WA,Light
2011-06-25 09:30:00,Georgetown,TX,Changing
2011-06-25 01:00:00,Stanley,ID,Light
2011-06-25 00:00:00,Oklahoma City,OK,Circle
2011-06-25 00:00:00,Levan (Yuba State Park),UT,Light
2011-06-24 23:05:00,Citrus Heights,CA,Formation
2011-06-24 23:00:00,Babbitt,MN,Circle
2011-06-24 22:45:00,Hoisington,KS,
2011-06-24 22:30:00,Seminary,MS,Circle
2011-06-24 21:00:00,Welland (Canada),ON,Sphere
2011-06-24 21:00:00,Canandaigua,NY,Light
2011-06-24 20:30:00,Pikeville,KY,Changing
2011-06-24 19:00:00,Amargosa Valley,NV,Other
2011-06-24 15:00:00,Everett,WA,Rectangle
2011-06-24 11:45:00,Rockford,IL,Other
2011-06-24 10:30:00,Elizabethton,TN,Light
2011-06-24 03:00:00,New Carrollton,MD,Other
2011-06-24 02:15:00,Leander,TX,Unknown
2011-06-24 02:00:00,Maceio - AL (Brazil),,Oval
2011-06-24 00:05:00,Peyia (Cyprus),,Fireball
2011-06-23 22:55:00,Moore,OK,Light
2011-06-23 22:45:00,Bayfield,WI,Sphere
2011-06-23 22:30:00,Lakewood/Dupont (between),WA,Unknown
2011-06-23 22:19:00,Louisville,CO,Light
2011-06-23 21:00:00,Quincy,IL,Other
2011-06-23 21:00:00,San Geronimo,CA,Oval
2011-06-23 17:45:00,Wethersfield,CT,Changing
2011-06-23 01:00:00,Lafayette,LA,Light
2011-06-22 21:00:00,Pomona,NY,Fireball
2011-06-22 18:42:00,Erin,WI,Changing
2011-06-22 14:36:00,Hudson Falls,NY,Fireball
2011-06-22 07:30:00,Crystal Lake,IL,Oval
2011-06-22 04:22:00,Ontario,OR,Light
2011-06-21 23:30:00,Lake Havasu City,AZ,Flash
2011-06-21 23:00:00,Vacaville,CA,Light
2011-06-21 23:00:00,Virginia Beach,VA,Light
2011-06-21 22:00:00,Lake Havasu City,AZ,Sphere
2011-06-21 21:00:00,Kihei,HI,Other
2011-06-21 20:45:00,Simi Valley,CA,Disk
2011-06-21 19:30:00,Ottawa (Canada),ON,Oval
2011-06-21 18:00:00,Mexico City (Mexico),,Disk
2011-06-21 15:57:00,San Fernando Valley,CA,Diamond
2011-06-21 13:00:00,St. Maries,ID,Sphere
2011-06-21 11:12:00,La Porte,IN,Sphere
2011-06-21 09:00:00,Saco,ME,Oval
2011-06-21 08:00:00,Portland,OR,Unknown
2011-06-21 02:00:00,Loon Lake,WA,Oval
2011-06-21 00:00:00,Springfield,MA,Cylinder
2011-06-21 00:00:00,Santa Cruz,CA,Light
2011-06-20 22:30:00,Moline,IL,Triangle
2011-06-20 22:00:00,Mountain View,CA,Light
2011-06-20 22:00:00,Naples,ME,Unknown
2011-06-20 18:00:00,Lafayette,CO,Disk
2011-06-20 16:10:00,North Hills,CA,Sphere
2011-06-20 12:00:00,Mt. Vernon,WA,Disk
2011-06-20 10:30:00,Gastonia,NC,Unknown
2011-06-19 23:45:00,Parsippany,NJ,Other
2011-06-19 23:45:00,Parsippany,NJ,Other
2011-06-19 23:38:00,Indianapolis,IN,Light
2011-06-19 23:00:00,Albany,NY,Fireball
2011-06-19 22:45:00,Gaspe (Canada),QC,Teardrop
2011-06-19 22:30:00,Chicago,IL,Oval
2011-06-19 21:45:00,Pittsburgh,PA,Sphere
2011-06-19 21:30:00,New York City (Brooklyn),NY,Fireball
2011-06-19 20:45:00,Boca Raton,FL,Diamond
2011-06-19 20:15:00,Clifton,NJ,Circle
2011-06-19 14:30:00,Maple Glen,PA,Rectangle
2011-06-19 09:00:00,Spicewood,TX,Cylinder
